name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
Hoima,44714,Valid,H6,167.7,Fell,01/01/2003 12:00:00 AM,1.345000,31.472780,"(1.345, 31.47278)"
Huaxi,54719,Valid,H5,1600,Fell,01/01/2010 12:00:00 AM,26.464690,106.632410,"(26.46469, 106.63241)"
Jesenice,51589,Valid,L6,3667,Fell,01/01/2009 12:00:00 AM,46.421370,14.052170,"(46.42137, 14.05217)"
Jodiya,47362,Valid,L5,100,Fell,01/01/2006 12:00:00 AM,22.680000,70.313330,"(22.68, 70.31333)"
Kaprada,47357,Valid,L5/6,1600,Fell,01/01/2004 12:00:00 AM,20.339160,73.223290,"(20.33916, 73.22329)"
Kasauli,30740,Valid,H4,16820,Fell,01/01/2003 12:00:00 AM,29.583330,77.583330,"(29.58333, 77.58333)"
Kavarpura,47351,Valid,"Iron, IIE-an",6800,Fell,01/01/2006 12:00:00 AM,25.143330,75.813330,"(25.14333, 75.81333)"
Kemer,53654,Valid,L4,5760,Fell,01/01/2008 12:00:00 AM,36.541940,29.418220,"(36.54194, 29.41822)"
Kendrapara,12276,Valid,H4-5,6669.2,Fell,01/01/2003 12:00:00 AM,20.462500,86.702780,"(20.4625, 86.70278)"
Kilabo,12307,Valid,LL6,19000,Fell,01/01/2002 12:00:00 AM,12.766670,9.800000,"(12.76667, 9.8)"
Košice,53810,Valid,H5,4300,Fell,01/01/2010 12:00:00 AM,48.763670,21.176330,"(48.76367, 21.17633)"
Cumulus Hills 04075,32531,Valid,Pallasite,9.6,Found,01/01/2003 12:00:00 AM,,,
Lorton,52843,Valid,L6,329.7,Fell,01/01/2010 12:00:00 AM,38.700660,-77.211630,"(38.70066, -77.21163)"
Mahadevpur,47361,Valid,H4/5,70500,Fell,01/01/2007 12:00:00 AM,27.666670,95.783330,"(27.66667, 95.78333)"
Maigatari-Danduma,30751,Valid,H5/6,4629,Fell,01/01/2004 12:00:00 AM,12.833330,9.383330,"(12.83333, 9.38333)"
Maribo,48973,Valid,CM2,25.81,Fell,01/01/2009 12:00:00 AM,54.761830,11.467450,"(54.76183, 11.46745)"
Maromandia,15430,Valid,L6,6000,Fell,01/01/2002 12:00:00 AM,-14.200000,48.100000,"(-14.2, 48.1)"
Mason Gully,53653,Valid,H5,24.54,Fell,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Mifflin,52090,Valid,L5,3584,Fell,01/01/2010 12:00:00 AM,42.907500,-90.365560,"(42.9075, -90.36556)"
Moss,36592,Valid,CO3.6,3763,Fell,01/01/2006 12:00:00 AM,59.433330,10.700000,"(59.43333, 10.7)"
Neuschwanstein,16950,Valid,EL6,6189,Fell,01/01/2002 12:00:00 AM,47.525000,10.808330,"(47.525, 10.80833)"
New Orleans,16960,Valid,H5,19256,Fell,01/01/2003 12:00:00 AM,29.947180,-90.109760,"(29.94718, -90.10976)"
Orlando,34489,Valid,Eucrite,180,Fell,01/01/2004 12:00:00 AM,28.547500,-81.362220,"(28.5475, -81.36222)"
Ouadangou,56729,Valid,L5,4440,Fell,01/01/2003 12:00:00 AM,12.900000,0.080000,"(12.9, 0.08)"
Oum Dreyga,31282,Valid,H3-5,17000,Fell,01/01/2003 12:00:00 AM,24.300000,-13.100000,"(24.3, -13.1)"
Dominion Range 03239,32591,Valid,L6,69.5,Found,01/01/2002 12:00:00 AM,,,
Park Forest,18106,Valid,L5,18000,Fell,01/01/2003 12:00:00 AM,41.484720,-87.679170,"(41.48472, -87.67917)"
Pleşcoi,51706,Valid,L5-6,6913,Fell,01/01/2008 12:00:00 AM,45.275000,26.709720,"(45.275, 26.70972)"
Dominion Range 03240,32592,Valid,LL5,290.89999999999998,Found,01/01/2002 12:00:00 AM,,,
Puerto Lápice,45984,Valid,Eucrite-br,500,Fell,01/01/2007 12:00:00 AM,39.350000,-3.516670,"(39.35, -3.51667)"
Red Canyon Lake,53502,Valid,H5,18.41,Fell,01/01/2007 12:00:00 AM,38.137420,-119.758120,"(38.13742, -119.75812)"
San Michele,31315,Valid,L6,237,Fell,01/01/2002 12:00:00 AM,43.666670,13.000000,"(43.66667, 13.0)"
Santa Lucia (2008),50909,Valid,L6,4000,Fell,01/01/2008 12:00:00 AM,-31.535556,-68.489444,"(-31.535556, -68.489444)"
Sołtmany,53829,Valid,L6,1066,Fell,01/01/2011 12:00:00 AM,54.008830,22.005000,"(54.00883, 22.005)"
Sulagiri,48951,Valid,LL6,110000,Fell,01/01/2008 12:00:00 AM,12.666670,78.033330,"(12.66667, 78.03333)"
Sutter's Mill,55529,Valid,C,992.5,Fell,01/01/2012 12:00:00 AM,38.803890,-120.908060,"(38.80389, -120.90806)"
Tamdakht,48691,Valid,H5,100000,Fell,01/01/2008 12:00:00 AM,31.163330,-7.015000,"(31.16333, -7.015)"
Thika,54493,Valid,L6,14200,Fell,01/01/2011 12:00:00 AM,-1.002780,37.150280,"(-1.00278, 37.15028)"
Thuathe,23976,Valid,H4/5,45300,Fell,01/01/2002 12:00:00 AM,-29.333330,27.583330,"(-29.33333, 27.58333)"
Tissint,54823,Valid,Martian (shergottite),7000,Fell,01/01/2011 12:00:00 AM,29.481950,-7.611230,"(29.48195, -7.61123)"
Varre-Sai,53633,Valid,L5,2500,Fell,01/01/2010 12:00:00 AM,-20.850010,-41.733560,"(-20.85001, -41.73356)"
Villalbeto de la Peña,24179,Valid,L6,3500,Fell,01/01/2004 12:00:00 AM,42.800000,-4.666670,"(42.8, -4.66667)"
Werdama,47344,Valid,H5,4000,Fell,01/01/2006 12:00:00 AM,32.797320,21.787130,"(32.79732, 21.78713)"
Whetstone Mountains,49514,Valid,H5,2138.7399999999998,Fell,01/01/2009 12:00:00 AM,31.961850,-110.434183,"(31.96185, -110.434183)"
Abar al' Uj 001,51399,Valid,H3.8,194.34,Found,01/01/2008 12:00:00 AM,22.721920,48.959370,"(22.72192, 48.95937)"
Dominion Range 03241,32593,Valid,LL6,95,Found,01/01/2002 12:00:00 AM,,,
Dominion Range 03242,32594,Valid,H5,67.2,Found,01/01/2002 12:00:00 AM,,,
Dominion Range 03243,32595,Valid,H5,136.9,Found,01/01/2002 12:00:00 AM,,,
Dominion Range 03244,32596,Valid,LL5,91.3,Found,01/01/2002 12:00:00 AM,,,
Acfer 321,329,Valid,H5,157,Found,01/01/2001 12:00:00 AM,27.545500,4.061170,"(27.5455, 4.06117)"
Acfer 322,330,Valid,L5,25,Found,01/01/2001 12:00:00 AM,27.559170,4.093000,"(27.55917, 4.093)"
Acfer 323,331,Valid,LL5,117,Found,01/01/2001 12:00:00 AM,27.503000,3.879500,"(27.503, 3.8795)"
Acfer 324,30428,Valid,CR2,69,Found,01/01/2001 12:00:00 AM,27.500830,3.869830,"(27.50083, 3.86983)"
Acfer 327,334,Valid,H5,745.22,Found,01/01/2001 12:00:00 AM,27.733330,4.433330,"(27.73333, 4.43333)"
Acfer 328,335,Valid,CV3,180.07,Found,01/01/2001 12:00:00 AM,27.733330,4.216670,"(27.73333, 4.21667)"
Acfer 329,336,Valid,L4/5,30000,Found,01/01/2001 12:00:00 AM,27.583330,4.100000,"(27.58333, 4.1)"
Acfer 330,337,Valid,L6,490,Found,01/01/2001 12:00:00 AM,27.650000,4.033330,"(27.65, 4.03333)"
Acfer 331,338,Valid,CM2,750,Found,01/01/2001 12:00:00 AM,27.583330,4.016670,"(27.58333, 4.01667)"
Acfer 332,339,Valid,CO3,115.02,Found,01/01/2001 12:00:00 AM,27.733330,4.133330,"(27.73333, 4.13333)"
Acfer 333,340,Valid,CO3,489,Found,01/01/2001 12:00:00 AM,27.566670,4.066670,"(27.56667, 4.06667)"
Acfer 334,341,Valid,L6,211.25,Found,01/01/2002 12:00:00 AM,27.650000,4.383330,"(27.65, 4.38333)"
Acfer 335,342,Valid,H4,261,Found,01/01/2002 12:00:00 AM,27.733330,4.433330,"(27.73333, 4.43333)"
Acfer 336,343,Valid,L3.8,19400,Found,01/01/2002 12:00:00 AM,27.616670,4.066670,"(27.61667, 4.06667)"
Acfer 337,344,Valid,L3.8,360,Found,01/01/2002 12:00:00 AM,27.683330,4.266670,"(27.68333, 4.26667)"
Acfer 338,345,Valid,H6,377.6,Found,01/01/2002 12:00:00 AM,27.716670,4.266670,"(27.71667, 4.26667)"
Acfer 339,346,Valid,H5,400,Found,01/01/2002 12:00:00 AM,27.550000,4.200000,"(27.55, 4.2)"
Acfer 340,347,Valid,L5,173.15,Found,01/01/2002 12:00:00 AM,27.583330,4.300000,"(27.58333, 4.3)"
Acfer 341,32781,Valid,L3,132,Found,01/01/2002 12:00:00 AM,27.466670,3.833330,"(27.46667, 3.83333)"
Acfer 342,348,Valid,L6,1276,Found,01/01/2002 12:00:00 AM,27.590560,4.662780,"(27.59056, 4.66278)"
Acfer 343,349,Valid,H3-5,140,Found,01/01/2002 12:00:00 AM,27.619722,4.265000,"(27.619722, 4.265)"
Acfer 344,350,Valid,H3,410,Found,01/01/2002 12:00:00 AM,27.733330,4.198330,"(27.73333, 4.19833)"
Acfer 345,351,Valid,LL5,53,Found,01/01/2002 12:00:00 AM,27.464720,3.814170,"(27.46472, 3.81417)"
Acfer 346,352,Valid,LL6,546,Found,01/01/2002 12:00:00 AM,27.590560,4.662780,"(27.59056, 4.66278)"
Acfer 347,353,Valid,L3,1165,Found,01/01/2001 12:00:00 AM,27.683330,4.300000,"(27.68333, 4.3)"
Acfer 348,354,Valid,L5,8750,Found,01/01/2001 12:00:00 AM,27.979330,4.278170,"(27.97933, 4.27817)"
Acfer 349,355,Valid,H6,298,Found,01/01/2001 12:00:00 AM,27.840670,4.314330,"(27.84067, 4.31433)"
Acfer 350,356,Valid,H4,128,Found,01/01/2001 12:00:00 AM,27.672000,4.526330,"(27.672, 4.52633)"
Acfer 351,357,Valid,L6,211,Found,01/01/2001 12:00:00 AM,27.700000,4.133330,"(27.7, 4.13333)"
Acfer 352,358,Valid,L5,873,Found,01/01/2001 12:00:00 AM,27.766670,4.016670,"(27.76667, 4.01667)"
Acfer 353,359,Valid,Eucrite-cm,11935,Found,01/01/2001 12:00:00 AM,27.489170,3.890000,"(27.48917, 3.89)"
Acfer 354,360,Valid,LL5,252,Found,01/01/2001 12:00:00 AM,27.500500,3.882330,"(27.5005, 3.88233)"
Acfer 355,361,Valid,LL5,161,Found,01/01/2002 12:00:00 AM,27.589670,3.781000,"(27.58967, 3.781)"
Acfer 356,362,Valid,EL6,120,Found,01/01/2002 12:00:00 AM,27.612330,4.528500,"(27.61233, 4.5285)"
Acfer 357,363,Valid,LL5,62,Found,01/01/2001 12:00:00 AM,27.500830,4.874670,"(27.50083, 4.87467)"
Acfer 358,364,Valid,H6,70,Found,01/01/2002 12:00:00 AM,27.766670,4.416670,"(27.76667, 4.41667)"
Acfer 359,365,Valid,H6,67,Found,01/01/2002 12:00:00 AM,27.700000,4.483330,"(27.7, 4.48333)"
Acfer 360,30430,Valid,Ureilite,68,Found,01/01/2002 12:00:00 AM,27.483330,3.766670,"(27.48333, 3.76667)"
Acfer 361,366,Valid,H4,138,Found,01/01/2002 12:00:00 AM,27.429580,3.871350,"(27.42958, 3.87135)"
Acfer 362,367,Valid,H5,242.8,Found,01/01/2002 12:00:00 AM,27.477800,3.701650,"(27.4778, 3.70165)"
Acfer 363,368,Valid,LL4,389.9,Found,01/01/2002 12:00:00 AM,27.581630,4.293880,"(27.58163, 4.29388)"
Acfer 364,30431,Valid,LL6,656,Found,01/01/2002 12:00:00 AM,27.700000,4.516670,"(27.7, 4.51667)"
Acfer 365,30432,Valid,L5,1456,Found,01/01/2002 12:00:00 AM,27.609330,3.935670,"(27.60933, 3.93567)"
Acfer 366,32782,Valid,CH3,1456,Found,01/01/2002 12:00:00 AM,26.609330,3.935670,"(26.60933, 3.93567)"
Acfer 367,30433,Valid,H5,410,Found,01/01/2002 12:00:00 AM,27.684330,4.429170,"(27.68433, 4.42917)"
Acfer 368,30434,Valid,H4,126,Found,01/01/2002 12:00:00 AM,27.688830,4.386000,"(27.68883, 4.386)"
Acfer 369,30435,Valid,H4,122,Found,01/01/2002 12:00:00 AM,27.667000,4.648330,"(27.667, 4.64833)"
Acfer 370,32783,Valid,Chondrite-ung,129,Found,01/01/2002 12:00:00 AM,27.672500,4.356670,"(27.6725, 4.35667)"
Acfer 371,34017,Valid,L5,9608,Found,01/01/2002 12:00:00 AM,27.678170,4.465330,"(27.67817, 4.46533)"
Acfer 372,30436,Valid,LL6,238,Found,01/01/2002 12:00:00 AM,26.611670,3.887000,"(26.61167, 3.887)"
Acfer 373,30437,Valid,H5,128,Found,01/01/2002 12:00:00 AM,26.625830,3.944330,"(26.62583, 3.94433)"
Acfer 374,32784,Valid,CO3,118,Found,01/01/2002 12:00:00 AM,26.608670,4.053000,"(26.60867, 4.053)"
Acfer 375,30438,Valid,LL6,495,Found,01/01/2002 12:00:00 AM,27.508500,3.763830,"(27.5085, 3.76383)"
Acfer 376,30439,Valid,H6,132,Found,01/01/2002 12:00:00 AM,27.639500,3.935000,"(27.6395, 3.935)"
Acfer 377,30440,Valid,L4,132,Found,01/01/2002 12:00:00 AM,27.662500,3.976830,"(27.6625, 3.97683)"
Acfer 378,35480,Valid,LL6,1320,Found,01/01/2003 12:00:00 AM,27.400000,3.750000,"(27.4, 3.75)"
Acfer 379,35338,Valid,H4,14764,Found,01/01/2004 12:00:00 AM,27.411400,3.704670,"(27.4114, 3.70467)"
Acfer 380,35481,Valid,H5,849,Found,01/01/2002 12:00:00 AM,27.766670,4.416670,"(27.76667, 4.41667)"
Acfer 381,35482,Valid,L6,292,Found,01/01/2002 12:00:00 AM,27.700000,4.450000,"(27.7, 4.45)"
Acfer 382,35483,Valid,H5,101,Found,01/01/2002 12:00:00 AM,27.633330,3.933330,"(27.63333, 3.93333)"
Acfer 386,44851,Valid,L5,200,Found,01/01/2004 12:00:00 AM,27.360170,3.700000,"(27.36017, 3.7)"
Acfer 387,44852,Valid,H4-6,177,Found,01/01/2004 12:00:00 AM,27.558000,4.015000,"(27.558, 4.015)"
Acfer 388,44853,Valid,H4,1072,Found,01/01/2004 12:00:00 AM,27.616670,3.866670,"(27.61667, 3.86667)"
Acfer 389,44854,Valid,H5,397,Found,01/01/2004 12:00:00 AM,27.504000,3.681670,"(27.504, 3.68167)"
Acfer 390,44855,Valid,H4,578,Found,01/01/2004 12:00:00 AM,27.502500,3.693000,"(27.5025, 3.693)"
Acfer 391,53622,Valid,H4,388,Found,01/01/2004 12:00:00 AM,27.596170,4.172000,"(27.59617, 4.172)"
Acfer 394,53886,Valid,CR2,364,Found,01/01/2001 12:00:00 AM,27.518670,3.880330,"(27.51867, 3.88033)"
Acfer 395,53887,Valid,CR2,394,Found,01/01/2001 12:00:00 AM,27.509170,3.887670,"(27.50917, 3.88767)"
Acfer 396,53888,Valid,CR2,148,Found,01/01/2001 12:00:00 AM,27.512000,3.897830,"(27.512, 3.89783)"
Acfer 397,53889,Valid,CR2,105,Found,01/01/2001 12:00:00 AM,27.509000,3.895830,"(27.509, 3.89583)"
Acfer 398,55262,Valid,CR2,97,Found,01/01/2001 12:00:00 AM,27.502170,3.860830,"(27.50217, 3.86083)"
Acfer 399,55263,Valid,CR2,89,Found,01/01/2001 12:00:00 AM,27.502670,3.872500,"(27.50267, 3.8725)"
Acfer 400,55264,Valid,CR2,101,Found,01/01/2001 12:00:00 AM,27.500830,3.866170,"(27.50083, 3.86617)"
Acfer 401,56305,Valid,L5,9,Found,01/01/2002 12:00:00 AM,27.689170,4.442670,"(27.68917, 4.44267)"
Adam Talha,44856,Valid,LL3.2,259.3,Found,01/01/2005 12:00:00 AM,22.993500,-10.153670,"(22.9935, -10.15367)"
Adrar Bous,384,Valid,EL5,360,Found,01/01/2001 12:00:00 AM,20.500000,9.000000,"(20.5, 9.0)"
Adrar Chiriet,44703,Valid,L6,926,Found,01/01/2003 12:00:00 AM,19.640080,9.355450,"(19.64008, 9.35545)"
Adrar Madet 002,386,Valid,LL3,2200,Found,01/01/2002 12:00:00 AM,18.610420,10.494100,"(18.61042, 10.4941)"
Adrar Yaouelt,387,Valid,H5,2730,Found,01/01/2002 12:00:00 AM,17.679870,10.035030,"(17.67987, 10.03503)"
Aguemour 017,416,Valid,L6,1000,Found,01/01/2001 12:00:00 AM,27.400000,4.350000,"(27.4, 4.35)"
Al Alamayn,35484,Valid,H5,13.31,Found,01/01/2005 12:00:00 AM,30.709520,28.969800,"(30.70952, 28.9698)"
Al Haggounia 001,44857,Valid,Aubrite,3000000,Found,01/01/2006 12:00:00 AM,27.500000,-12.500000,"(27.5, -12.5)"
Al Huqf 003,436,Valid,L4,115.42,Found,01/01/2002 12:00:00 AM,19.506950,57.119520,"(19.50695, 57.11952)"
Al Huqf 004,437,Valid,L5,260.22000000000003,Found,01/01/2002 12:00:00 AM,19.544820,57.098070,"(19.54482, 57.09807)"
Al Huqf 005,438,Valid,L6,763.29,Found,01/01/2002 12:00:00 AM,19.840570,57.008480,"(19.84057, 57.00848)"
Al Huqf 006,439,Valid,L6,1861.21,Found,01/01/2002 12:00:00 AM,19.840670,57.008420,"(19.84067, 57.00842)"
Al Huqf 007,440,Valid,L5,1042.7,Found,01/01/2002 12:00:00 AM,19.841280,57.009530,"(19.84128, 57.00953)"
Al Huqf 008,441,Valid,L6,1074.3,Found,01/01/2002 12:00:00 AM,19.842030,57.007470,"(19.84203, 57.00747)"
Al Huqf 009,442,Valid,H4,39.83,Found,01/01/2002 12:00:00 AM,19.842300,57.000130,"(19.8423, 57.00013)"
Al Huqf 010,443,Valid,L6,41539.300000000003,Found,01/01/2002 12:00:00 AM,19.867850,57.002800,"(19.86785, 57.0028)"
Al Huqf 011,444,Valid,L6,8056,Found,01/01/2002 12:00:00 AM,19.866070,57.003200,"(19.86607, 57.0032)"
Al Huqf 012,445,Valid,L6,402.75,Found,01/01/2003 12:00:00 AM,19.802520,57.321370,"(19.80252, 57.32137)"
Al Huqf 050,35485,Valid,H4,1066.2,Found,01/01/2002 12:00:00 AM,19.603080,57.033320,"(19.60308, 57.03332)"
Al Huqf 051,35486,Valid,L6,402.75,Found,01/01/2003 12:00:00 AM,19.802520,57.321370,"(19.80252, 57.32137)"
Al Huqf 052,45822,Valid,H~5,1319.4,Found,01/01/2001 12:00:00 AM,19.656750,57.043300,"(19.65675, 57.0433)"
Al Huqf 053,45823,Valid,H~5,854.7,Found,01/01/2001 12:00:00 AM,19.612870,57.270380,"(19.61287, 57.27038)"
Al Huqf 054,45824,Valid,L~6,2936.5,Found,01/01/2001 12:00:00 AM,19.616120,57.269800,"(19.61612, 57.2698)"
Al Huqf 055,45825,Valid,H4,1865.6,Found,01/01/2001 12:00:00 AM,19.640730,57.288570,"(19.64073, 57.28857)"
Al Huqf 056,45826,Valid,H5,124,Found,01/01/2001 12:00:00 AM,19.664530,57.333400,"(19.66453, 57.3334)"
Al Huqf 057,45827,Valid,H5,105.3,Found,01/01/2001 12:00:00 AM,19.531120,57.084270,"(19.53112, 57.08427)"
Al Huqf 058,45828,Valid,L~6,97.7,Found,01/01/2001 12:00:00 AM,19.342100,57.169300,"(19.3421, 57.1693)"
Al Huqf 059,45829,Valid,L~3,362.7,Found,01/01/2001 12:00:00 AM,19.314680,57.273430,"(19.31468, 57.27343)"
Al Huqf 060,45830,Valid,L~6,913.1,Found,01/01/2001 12:00:00 AM,19.405180,57.268180,"(19.40518, 57.26818)"
Al Huqf 062,45831,Valid,H~4,50.7,Found,01/01/2001 12:00:00 AM,19.407720,57.298780,"(19.40772, 57.29878)"
Al Huqf 063,45832,Valid,L6,591.79999999999995,Found,01/01/2006 12:00:00 AM,19.445330,57.023450,"(19.44533, 57.02345)"
Al Huqf 064,48536,Valid,H4,12834,Found,01/01/2002 12:00:00 AM,19.404120,57.274970,"(19.40412, 57.27497)"
Al Huqf 065,48537,Valid,L6,2084.16,Found,01/01/2007 12:00:00 AM,19.320920,57.229770,"(19.32092, 57.22977)"
Al Huqf 066,48538,Valid,L4,150.05699999999999,Found,01/01/2007 12:00:00 AM,19.510530,57.129200,"(19.51053, 57.1292)"
Al Huqf 067,51921,Valid,H4,61.6,Found,01/01/2009 12:00:00 AM,19.225970,57.540630,"(19.22597, 57.54063)"
Al Huqf 068,51922,Valid,L3,165.4,Found,01/01/2009 12:00:00 AM,19.140250,57.584270,"(19.14025, 57.58427)"
Al Huqf 069,51923,Valid,H4/5,250.5,Found,01/01/2009 12:00:00 AM,19.267950,57.134120,"(19.26795, 57.13412)"
Al Huqf 070,51937,Valid,L4,2632.8,Found,01/01/2009 12:00:00 AM,19.187980,57.109780,"(19.18798, 57.10978)"
Al Huwaysah 001,55403,Valid,LL6,3150.5,Found,01/01/2009 12:00:00 AM,22.804870,55.327420,"(22.80487, 55.32742)"
Al Huwaysah 002,55404,Valid,LL6,690.5,Found,01/01/2009 12:00:00 AM,22.798530,55.316730,"(22.79853, 55.31673)"
Al Huwaysah 003,55405,Valid,L4-6,273.05,Found,01/01/2010 12:00:00 AM,22.748620,55.373230,"(22.74862, 55.37323)"
Al Huwaysah 004,55406,Valid,H5,141.51,Found,01/01/2010 12:00:00 AM,22.747330,55.395220,"(22.74733, 55.39522)"
Al Huwaysah 005,55636,Valid,L(LL)3.5-3.7,1228.0999999999999,Found,01/01/2010 12:00:00 AM,22.733420,55.331220,"(22.73342, 55.33122)"
Al Huwaysah 006,55407,Valid,L6,16.41,Found,01/01/2010 12:00:00 AM,22.737430,55.319100,"(22.73743, 55.3191)"
Al Huwaysah 007,55408,Valid,L6,1.56,Found,01/01/2010 12:00:00 AM,22.733930,55.320400,"(22.73393, 55.3204)"
Al Huwaysah 008,55409,Valid,H4,356.2,Found,01/01/2010 12:00:00 AM,22.737970,55.321250,"(22.73797, 55.32125)"
Al Huwaysah 009,55410,Valid,H6,3407.8,Found,01/01/2010 12:00:00 AM,22.757470,55.414020,"(22.75747, 55.41402)"
Al Huwaysah 010,55637,Valid,Achondrite-ung,1411.8,Found,01/01/2010 12:00:00 AM,22.748680,55.472180,"(22.74868, 55.47218)"
Al Huwaysah 011,55411,Valid,L4-5,112.76,Found,01/01/2010 12:00:00 AM,22.759780,55.390800,"(22.75978, 55.3908)"
Al Huwaysah 012,55412,Valid,H5,4694.8999999999996,Found,01/01/2010 12:00:00 AM,22.677520,55.340270,"(22.67752, 55.34027)"
Al Huwaysah 013,56408,Valid,H6,55.51,Found,01/01/2010 12:00:00 AM,22.684230,55.336520,"(22.68423, 55.33652)"
Al Huwaysah 014,55413,Valid,H6,45.52,Found,01/01/2010 12:00:00 AM,22.685980,55.320920,"(22.68598, 55.32092)"
Al Huwaysah 015,56409,Valid,H6,35.299999999999997,Found,01/01/2010 12:00:00 AM,22.689220,55.320870,"(22.68922, 55.32087)"
Al Huwaysah 016,55414,Valid,H5,1330.9,Found,01/01/2010 12:00:00 AM,22.698130,55.333600,"(22.69813, 55.3336)"
Al Huwaysah 017,55415,Valid,L6,439.58,Found,01/01/2010 12:00:00 AM,22.738520,55.362470,"(22.73852, 55.36247)"
Alaer 001,49713,Valid,LL5,1.7,Found,01/01/2007 12:00:00 AM,40.333330,81.250000,"(40.33333, 81.25)"
Alaer 002,49714,Valid,LL5,1.1,Found,01/01/2007 12:00:00 AM,40.333330,81.250000,"(40.33333, 81.25)"
Alkali Flat,55662,Valid,L5,28,Found,01/01/2011 12:00:00 AM,32.306000,-108.903800,"(32.306, -108.9038)"
Allan Hills 03541,35731,Valid,H5,1053.5,Found,01/01/2003 12:00:00 AM,,,
Allan Hills 03542,35732,Valid,L6,20.399999999999999,Found,01/01/2003 12:00:00 AM,,,
Allan Hills 06001,44858,Valid,H5,128.1,Found,01/01/2006 12:00:00 AM,-76.716950,158.768620,"(-76.71695, 158.76862)"
Allan Hills 06002,44859,Valid,H~5,119.2,Found,01/01/2006 12:00:00 AM,-76.742530,158.843050,"(-76.74253, 158.84305)"
Allan Hills 06003,44860,Valid,H~5,25,Found,01/01/2006 12:00:00 AM,-76.711280,158.792830,"(-76.71128, 158.79283)"
Allan Hills 06004,44861,Valid,H~5,61.7,Found,01/01/2006 12:00:00 AM,-76.705220,158.778380,"(-76.70522, 158.77838)"
Allan Hills 06005,44862,Valid,H~5,6,Found,01/01/2006 12:00:00 AM,-76.705220,158.778380,"(-76.70522, 158.77838)"
Allan Hills 06006,44863,Valid,H~5,280.89999999999998,Found,01/01/2006 12:00:00 AM,-76.705580,158.775870,"(-76.70558, 158.77587)"
Allan Hills 06007,44864,Valid,H5,226.3,Found,01/01/2006 12:00:00 AM,-76.705520,158.775830,"(-76.70552, 158.77583)"
Allan Hills 06008,44865,Valid,H~5,120,Found,01/01/2006 12:00:00 AM,-76.705520,158.774850,"(-76.70552, 158.77485)"
Allan Hills 06009,44866,Valid,H~5,28.6,Found,01/01/2006 12:00:00 AM,-76.712150,158.775270,"(-76.71215, 158.77527)"
Allan Hills 06010,44867,Valid,H~5,1.08,Found,01/01/2006 12:00:00 AM,-76.712630,158.778620,"(-76.71263, 158.77862)"
Allan Hills 06011,44868,Valid,H~5,24.3,Found,01/01/2006 12:00:00 AM,-76.712550,158.778600,"(-76.71255, 158.7786)"
Allan Hills 06012,44869,Valid,H5,91,Found,01/01/2006 12:00:00 AM,-76.717330,158.773980,"(-76.71733, 158.77398)"
Allan Hills 09001,55346,Valid,L5/6,0.5,Found,01/01/2009 12:00:00 AM,-76.744030,159.372380,"(-76.74403, 159.37238)"
Allan Hills 09002,55347,Valid,L6,71.599999999999994,Found,01/01/2009 12:00:00 AM,-76.742450,159.374580,"(-76.74245, 159.37458)"
Allan Hills 09003,55348,Valid,L6,15.5,Found,01/01/2009 12:00:00 AM,-76.742450,159.374580,"(-76.74245, 159.37458)"
Allan Hills 09004,52119,Valid,Howardite,221.7,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Allan Hills 09005,55797,Valid,L5,122.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Allan Hills 09006,55798,Valid,H5,104.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Allan Hills 09008,55799,Valid,H5,31.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Allan Hills 09009,55800,Valid,L6,24.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Allan Hills 09010,55801,Valid,L3.4,2.6,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Allan Hills 09011,55802,Valid,LL6,14.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Allan Hills 09012,55794,Valid,L6,18.100000000000001,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Allan Hills 09013,55795,Valid,L6,25.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Allan Hills 09014,55796,Valid,L5,30.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Allan Hills 10910,56771,Valid,L5,444.1,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Allan Hills 10911,56772,Valid,L6,218.9,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Allan Hills 10912,56773,Valid,H6,60.3,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Cumulus Hills 04045,32511,Valid,L6,31.6,Found,01/01/2003 12:00:00 AM,,,
Cumulus Hills 04046,32512,Valid,L5,9,Found,01/01/2003 12:00:00 AM,,,
Cumulus Hills 04047,32513,Valid,LL5,49.5,Found,01/01/2003 12:00:00 AM,,,
